value0,value1,value2,value3,20210417-175400-strand2,20210417-175400-strand1,20210401-220000-strand1,20210401-220000-strand2
,,,,24.8560009,21.8030014,22.19300079,19.38100052
,,,,24.76300049,21.57900047,21.96700096,19.46300125
,,,,24.62100029,21.71000099,21.87700081,19.52400017
,,,,25.11000061,21.41300011,21.78900146,19.47300148
,,,,24.92700195,21.70300102,22.18900108,19.03800011
,,,,25.28000069,21.56800079,21.8010006,19.35000038
,,,,25.59100151,21.53100014,21.9070015,19.91800117
,,,,25.36500168,21.64800072,21.6570015,19.71000099
,,,,25.13200188,21.5530014,21.49000168,19.43600082
,,,,25.66700172,21.51600075,21.87700081,19.55700111
,,,,25.54100037,21.54900169,21.94100189,19.57600021
,,,,25.10800171,21.47000122,22.07400131,19.89500046
,,,,25.1780014,21.44800186,21.96700096,19.98400116
,,,,25.48300171,21.58500099,22.00400162,19.42400169
,,,,25.42400169,21.35500145,22.02300072,19.59000015
,,,,25.54300117,21.43100166,22.01300049,19.42900085
,,,,25.00300026,21.27600098,21.87000084,19.3920002
,,,,25.17100143,21.1760006,21.73000145,19.33800125
,,,,25.36600113,21.30700111,21.76400185,19.38000107
,,,,25.53500175,21.35000038,22.00300026,19.53500175
,,,,25.52200127,21.50400162,22.00000191,19.60000038
,,,,25.35300064,21.36300087,21.79000092,19.00300026
,,,,25.18600082,21.29200172,21.87000084,19.41100121
,,,,25.43400192,21.39900017,21.80000114,19.48800087
,,,,25.33800125,21.4280014,21.80200195,19.47500038
,,,,25.22000122,21.54000092,21.88500023,19.48000145
,,,,25.15000153,21.52700043,21.98400116,19.47500038
,,,,25.2310009,21.43700027,21.87600136,19.60500145
,,,,25.45000076,21.52500153,21.90300179,19.61600113
,,,,25.42100143,21.73600197,21.76400185,19.55200005
,,,,25.26000214,21.47100067,21.93800163,19.51400185
,,,,25.2310009,21.39700127,22.04200172,19.43600082
,,,,24.97800064,21.58400154,22.19100189,19.5340004
,,,,25.3390007,21.63400078,22.2140007,19.62900162
,,,,25.51300049,21.52700043,22.0170002,19.61400032
,,,,25.61000061,21.38800049,21.9450016,19.27300072
,,,,25.30600166,21.31000137,22.17700195,19.87900162
,,,,25.3220005,21.42200089,21.91000175,20.14500046
,,,,25.23000145,21.59700012,21.81400108,19.34400177
,,,,25.1970005,21.6780014,22.07100105,19.73400116
,,,,25.19800186,21.60000038,22.00600052,19.66600037
,,,,25.38900185,21.51200104,21.89100075,20.05900002
,,,,25.34400177,21.67400169,22.00500107,19.82600021
,,,,25.29700089,21.49200058,22.0510006,19.70700073
,,,,25.28500175,21.44000053,22.05000114,19.64800072
,,,,25.54000092,21.29700089,22.24200058,19.55000114
,,,,25.42000198,21.29300117,22.27000046,19.35400009
,,,,25.48000145,21.40500069,22.21900177,19.28600121
,,,,25.48400116,21.45200157,22.33400154,19.33600044
,,,,25.58400154,21.18700027,22.34600067,19.40200043
,,,,25.50700188,21.37200165,22.14500046,19.45700073
,,,,25.43600082,21.21800041,21.89300156,19.55400085
,,,,25.40500069,21.50800133,22.01900101,19.46600151
,,,,25.41300201,21.48200035,22.42300034,19.69099998
,,,,25.31900215,21.43500137,21.78600121,19.43800163
,,,,25.18200111,21.13800049,22.23200035,19.45300102
,,,,25.45300102,21.35300064,22.15600014,19.66700172
,,,,25.10300064,21.39600182,22.03300095,19.47000122
,,,,25.25100136,21.53100014,22.10100174,19.65500069
,,,,25.59600067,21.40000153,22.13900185,19.42700005
,,,,25.21900177,21.4450016,22.10300064,19.32100105
,,,,25.23900032,21.51400185,22.14400101,19.48600006
,,,,25.43800163,21.20600128,22.18200111,19.45800018
,,,,25.59400177,21.57700157,22.09300041,19.75800133
,,,,25.56900215,21.50000191,22.21600151,19.63800049
,,,,25.5530014,21.51100159,22.48000145,19.61200142
,,,,25.60000038,21.43700027,22.4640007,19.58100128
,,,,25.37400055,21.72300148,22.20300102,19.57800102
,,,,25.35800171,21.33300018,22.44000053,19.75700188
,,,,25.28000069,21.42400169,22.24200058,19.76000023
,,,,25.37100029,21.50000191,21.89400101,19.8370018
,,,,25.2480011,21.74100113,22.03100014,20.00200081
,,,,25.37000084,21.5340004,22.11100197,19.77100182
,,,,25.29000092,21.39300156,22.12700081,19.80000114
,,,,25.27100182,21.60400009,22.00400162,19.45400047
,,,,25.18500137,21.48200035,22.29900169,19.62400055
,,,,25.1950016,21.44000053,22.38300133,19.34400177
,,,,25.20200157,21.58600044,22.51300049,19.46700096
,,,,25.11700058,21.40600014,22.55000114,19.66500092
,,,,25.16500092,21.52300072,22.2310009,19.75
,,,,25.32600212,21.50800133,22.31900024,19.89900017
,,,,25.25300026,21.51600075,22.20600128,19.73800087
,,,,25.22200203,21.4810009,22.29600143,19.30400085
,,,,25.28000069,21.37000084,22.02000046,19.55500031
,,,,25.7650013,21.3220005,22.06000137,19.40800095
,,,,25.19100189,21.37500191,22.09800148,19.74300003
,,,,25.6060009,21.4640007,21.72300148,19.84400177
,,,,25.48300171,21.34900093,22.15500069,19.61600113
,,,,25.45000076,21.3030014,22.33600044,19.83400154
,,,,25.42400169,21.30500031,22.23700142,19.33500099
,,,,25.65000153,21.45500183,22.16700172,19.67400169
,,,,25.87600136,21.74000168,22.24300194,19.72300148
,,,,25.75100136,21.29400063,22.17900085,19.9090004
,,,,25.32100105,21.53000069,22.33300018,19.86000061
,,,,25.3030014,21.41500092,22.37500191,19.57800102
,,,,25.33200073,21.4280014,22.38900185,19.70000076
,,,,25.15000153,21.48900032,22.11100197,19.91500092
,,,,25.35700035,21.46900177,22.21000099,19.95600128
,,,,25.33100128,21.34200096,22.46600151,19.90000153
,,,,25.41700172,21.32600021,22.27000046,19.76100159
,,,,25.63600159,21.45900154,22.14700127,19.75800133
,,,,25.46000099,21.29100037,22.50300026,19.65200043
,,,,25.97300148,21.43800163,22.38900185,19.61600113
,,,,25.61100197,21.29900169,22.32400131,19.95500183
,,,,25.65500069,21.46800041,22.39800072,19.84400177
,,,,25.60300064,21.36700058,22.3220005,19.94400024
,,,,25.71600151,21.39600182,22.37400055,19.84700012
,,,,25.56900215,21.11500168,22.34700012,19.5720005
,,,,25.33200073,21.29400063,22.33000183,19.39900017
,,,,25.36400032,21.3730011,22.12500191,19.91800117
,,,,25.46000099,21.34000015,22.12200165,19.6420002
,,,,25.51700211,21.34400177,22.07300186,19.76900101
,,,,25.41200066,21.29200172,22.05200195,19.82500076
,,,,25.33600044,21.43700027,21.99300194,19.93200111
,,,,25.60700035,21.22300148,22.37900162,19.79700089
,,,,25.49100113,21.30200195,22.40800095,20.16100121
,,,,25.45100212,21.04300117,22.48600197,19.38000107
,,,,25.32500076,21.17000008,22.49900055,19.57700157
,,,,25.28900146,21.17400169,22.34300041,19.68300056
,,,,25.19100189,21.3220005,22.27800179,19.41600037
,,,,25.64800072,21.22200012,22.19100189,19.61300087
,,,,25.41400146,21.0720005,22.2480011,19.58800125
,,,,25.23000145,21.18900108,22.32500076,19.60300064
,,,,25.21600151,21.29900169,22.21700096,19.46800041
,,,,25.23400116,21.48700142,22.36900139,19.22300148
,,,,25.24600029,21.19400024,22.25000191,19.51100159
,,,,25.34600067,21.21300125,22.26000023,19.56200027
,,,,25.43900108,21.22600174,22.54000092,19.76400185
,,,,25.41300201,21.13100052,22.47200012,19.24000168
,,,,25.39500046,21.4090004,22.42700195,19.5510006
,,,,25.7140007,21.28800011,22.70600128,19.63300133
,,,,25.75100136,21.50600052,22.38200188,19.47100067
,,,,25.80800056,21.37000084,22.39900017,19.82700157
,,,,25.59000206,21.41000175,22.62900162,19.69900131
,,,,25.48000145,21.26200104,22.64400101,19.88800049
,,,,25.21800041,21.29400063,22.46800041,19.77700043
,,,,25.67200089,21.37500191,22.3920002,19.97500038
,,,,25.3390007,21.05400085,22.32600021,19.37200165
,,,,25.37000084,21.28500175,22.55600166,19.55900002
,,,,25.11200142,21.44400024,22.97600174,19.47700119
,,,,25.4620018,21.50100136,22.54100037,19.69000053
,,,,25.39400101,21.34700012,22.72000122,19.65500069
,,,,25.40200043,21.47100067,22.46900177,19.41600037
,,,,25.37400055,21.55800056,22.66400146,19.42000008
,,,,25.37200165,21.34800148,22.3220005,19.41900063
,,,,25.53800201,21.1950016,22.32600021,19.33400154
,,,,25.7650013,21.11500168,22.38200188,19.50500107
,,,,25.45600128,21.05800056,22.20800018,19.59700012
,,,,25.28000069,21.22400093,22.54700089,19.95000076
,,,,25.63500214,21.28000069,22.04300117,20.1230011
,,,,25.97500038,21.35900116,22.46700096,19.62100029
,,,,25.87900162,21.25300026,22.52400017,19.43400002
,,,,25.33500099,21.38700104,22.28100014,19.42500114
,,,,25.2650013,21.48900032,22.33400154,19.75700188
,,,,25.52700043,21.37900162,22.22800064,19.59900093
